search_id,coordinates_search,Unmet Demand
0714A3D4-62F9-4875-84B9-FD77B6129022,"55.656717711198077,12.634073903113221",1
071E2410-814A-4970-A056-10A311458870,"55.663744332573806,12.526817016438914",1
0721FCEA-3EC5-41E7-9A85-FA52764049FF,"55.686331346924476,12.593147210149469",1
072ac868-17df-4db2-910a-d3b6800bed63,"55.6526014,12.52435",1
0735fade-5f99-49b5-8da9-4b6cd2e411bf,"55.6716688,12.5466237",1
073AB165-8545-4361-ACE9-DD7C0AF2DD6A,"55.673493155453016,12.605399365178954",1
073BCFFD-C1F4-4905-9B2D-230E2C8166A7,"55.690647210050514,12.608915402233363",1
073D6048-2869-499E-9CA5-FD5927184B47,"55.686611855643172,12.592496268312329",1
07402BC0-9E36-44C7-B626-59CA48C7627F,"55.69801865150751,12.57065190934815",1
0743F601-D3D6-4B27-9B6C-173401CA0B42,"55.734221035428469,12.58209542555163",1
074f0e80-b6da-4c68-9f2b-a828d09a6363,"55.6914718,12.6177439",1
07512CFC-4BB2-4C9A-923E-C705A5BE2186,"55.638530514466467,12.578798281861832",1
0751CB19-F4B8-4AC3-A2D5-0C36F8452E97,"55.689785962598954,12.61637395601195",1
0753B072-A99A-46D2-AEF9-5223A4ECA27E,"55.669759730346136,12.571438227721137",1
075EC5B5-A0B0-423B-8096-0FE4AEC18BE4,"55.666940292693589,12.566488414602439",1
076346AB-83D7-4A38-BBEF-8966E0FEF164,"55.669514609558227,12.621832993547759",1
07639DCA-2E81-48B6-8C91-4FAD1E0BEF74,"55.646309857660547,12.59383847366872",1
0764d81e-8881-490c-bc90-466200a88b81,"55.6544913,12.6205985",1
076EB521-F9B2-4344-863C-4B6DF8B94C06,"55.669288981610194,12.57090342362498",1
076ac622-5c73-4f75-8e44-ab2771412b76,"55.6735209,12.5071618",1
078162A5-E92A-4491-A564-0C54C2277F72,"55.702414929785263,12.497932982908489",1
0783689C-9030-43AA-A447-400427527BD1,"55.62856251632148,12.604902245071916",1
079B5CB5-F689-48CD-9B46-05A51EDE3B60,"55.660046453276678,12.630711181774632",1
079BC477-D89B-435C-AC4F-B94FBC4A335B,"55.691805649600632,12.5926370546339",1
079E9194-CC3B-4B69-B97A-030904B81548,"55.663351324218723,12.524523875192831",1
07A256C5-7955-4265-B893-71CE316A0478,"55.6881896449971,12.588101587909502",1
07A72D06-3424-46DA-A4C3-94FC1E3D39F9,"55.686627990197728,12.593217401744125",1
07D9E240-4942-4A57-8237-F0C78C2E135E,"55.669331346997048,12.5707295412651",1
07DEFEBC-544B-4E3F-83DC-8B4FFBAE0B5E,"55.648528103387051,12.647464953627994",1
07E9CCCC-C281-43FA-9598-5B2330F23B15,"55.712614658516195,12.557753880703933",1
07EA825F-42A8-4990-BBDB-8438A25F7CD7,"55.645399385378305,12.552144457398894",1
07EB947B-1CEC-4FA4-8054-0A6E4D743537,"55.667307073699853,12.56106366276285",1
07FC39BB-C887-454F-B483-781DE79B2173,"55.674439655623317,12.48830963744893",1
07FEAAD6-D798-4E4C-91E2-E30DE1EEB371,"55.691167862859423,12.59141885665246",1
07FF3F43-26FB-45AC-A8F9-2C364F7D35CC,"55.672089443593912,12.512580743071171",1
07a5c975-365d-4aa8-bfbf-dd24d1fc2bdd,"55.6681441,12.4995869",1
07a6f431-be24-474a-b435-91e55cafdf77,"55.623938,12.5724921",1
07ae3800-1e6f-40bd-8643-26e4a17c8b9c,"55.6408323,12.6103483",1
07b0c863-3c6f-4d7a-a0c7-884a86de56e7,"55.6823613,12.5578866",1
07b6af3b-afc1-48eb-88d0-7826410024c6,"55.6729315,12.5840219",1
07c8bdcb-3138-470b-83c1-73a38ff05fbd,"55.711149,12.5264783",1
07d34c2a-547e-421f-8e8e-7ade6ed9ba1e,"55.6694338,12.5712845",1
07d933ab-047b-4a0d-bf24-0d248a20e674,"55.7214892,12.580663",1
07e052ea-8442-4c15-9084-a77d24fe3598,"55.6693918,12.5716834",1
07e6a5d4-4f37-4fe1-8c65-c411276c83b3,"55.6658153,12.5661635",1
07e9e894-ed04-4fcc-93a4-a5ba487f6fa2,"55.6633111,12.5165879",1
08004b7d-7d63-4da2-8f70-57832c82efca,"55.6738118,12.6004908",1
0809EAD0-C49E-46E6-AF7A-440D6D5998D2,"55.673313382520654,12.525965220865558",1
0811529D-BBBA-4A19-B882-2DAA00E96287,"55.693054926821638,12.555666927238665",1
0812D91C-1704-4A9A-9FBE-7A4A115EF189,"55.654824255000293,12.565053482566267",1
0813BB44-9ED1-4BF8-8F7E-2768E7C17AB1,"55.7168015447972,12.526737438261129",1
08190743-31B2-4794-ABAB-66189443A6E4,"55.676095381907729,12.514145994937753",1
0819C347-635A-4FEC-83B5-CE869D219B82,"55.676861902656078,12.5140596277182",1
081E4FDC-CED7-4455-A9A3-0B588281CCFD,"55.673358757617542,12.60045070793201",1
0820C0AB-2AF7-44F4-B370-278213BAE0CD,"55.706045436287823,12.555105807860521",1
0829A3B5-1F87-4633-8F39-DE7C4E073A26,"55.669457567907557,12.57012301125803",1
082AE992-5505-4614-9AD3-1269DD6B1F27,"55.671831220850819,12.517704017584492",1
08308459-547B-4BEC-AA5E-72BEFDDBF1AD,"55.663590064760449,12.516609362186315",1
08322405-db82-49fd-b721-611c900197b9,"55.6579275,12.5394213",1
08361F5C-0FC4-4314-961B-EB75AC0B0632,"55.679768311444889,12.489814061057769",1
083673A3-D84D-4BC5-A624-6D1DE92FE1ED,"55.6693559416889,12.570777279522209",1
0837C884-3849-4E1F-92EA-CC2A7B6EECCC,"55.643149821186043,12.54652759908404",1
083D06A8-2DE6-4A76-95E0-7679F3FE41A7,"55.669924679813029,12.571090621418872",1
0842CD8E-3E3F-4606-AD5E-FE1B6B60B1AC,"55.669338846019549,12.57212263980241",1
08437233-aaba-425c-8775-e40fcda919e5,"55.676264,12.6110581",1
085c62bb-9fce-4161-83de-3bd05bb3ed62,"55.6809144,12.5663074",1
0861B639-ED8E-466C-9F39-F4F8BCC82614,"55.698326544248665,12.51808581709734",1
0868A5EE-DF65-432E-8A45-6022AD1A822E,"55.67297696902137,12.5998302866229",1
086e7246-e4a7-4939-bd03-5cedd98ae290,"55.6543395,12.5895427",1
0874CDC1-88A1-4016-B9EF-3B19499AA752,"55.676259706133479,12.539129834398308",1
087C2626-8555-4702-AD2B-34BB01CA3CC6,"55.706014181118917,12.593076342147329",1
087FCB90-240D-4899-86A1-15E4E0F5B9B0,"55.669643317837796,12.571480105170791",1
0880E762-897E-4116-930D-DE010671F002,"55.669261608727332,12.6294410750481",1
0883b1c9-77c2-4063-a896-c5ea19f875c0,"55.7287177,12.5630641",1
088B62AB-84C7-4590-A0F4-D9178924B529,"55.703041372712043,12.564491832484549",1
088cfd01-9418-4c0a-93a4-f27fb09def58,"55.6729557,12.6000577",1
08922FE8-4032-4625-9CA9-A4CB2E6D0B27,"55.682063062987424,12.594157232741811",1
08936e81-aa07-4766-a188-7bd4d20f1119,"55.6755394,12.5037982",1
0895BF21-DA4E-42F0-8224-113CF363A55C,"55.652239952525271,12.549422968256861",1
08AAA925-66D7-4B2F-9DAF-E3E688AD9CC8,"55.669578721142329,12.571655538476451",1
08AE7886-9212-44F9-9B3A-C4A6936393C3,"55.672878605179172,12.600988065842303",1
08B14B7F-DFF3-48CA-9AE6-2BC3782E72DE,"55.733445677833323,12.563669748360271",1
08B3069A-F4BA-44AC-9714-B9E34B2D6DEA,"55.7213625000123,12.580667982374264",1
08B4CF3B-E9BF-4258-9160-D30EE4641486,"55.658611405762421,12.5858917755634",1
08B9EA97-2FC0-464D-9AE3-97ADEAF6C2FA,"55.722539642399653,12.58162404954977",1
08BD34CA-3BD4-4C49-8BBC-166705CF49E4,"55.628003973981009,12.651382106082529",1
08BDEA6F-1CD0-4922-A5F3-678537473D3C,"55.667126351087973,12.565099317592162",1
08BDF47B-E7C3-455D-8C8C-CE718109184D,"55.686804938626778,12.619048795285726",1
08C89679-0A91-4F20-8CE7-2CEC42F43839,"55.669461151702421,12.571864984677971",1
08CB94FF-47BA-4319-AD11-B52268BE0FD2,"55.673320932961929,12.599181104475219",1
08E0BE4C-B893-4951-8D58-83EEEA944620,"55.718570250131819,12.561763625457329",1
08E57225-B5FA-42B0-A45C-D3AC3C59C106,"55.666012049428844,12.56588185701804",1
08EC0D9A-FBAC-4D8C-B8F6-60A5F8025165,"55.649311135168247,12.604851298032029",1
08F697E0-4E9E-498E-BF4B-2C89392EA32A,"55.691073917001532,12.51049819073662",1
08F6B696-BDAD-4C0B-AEFE-94D1D4BA2110,"55.708940729090891,12.518301745465147",1
08FCDEEA-AF02-4569-8368-F7BB87B8BDF3,"55.6773504976687,12.54794671085533",1
08a63b67-5229-4482-86bd-854a157f862a,"55.6479961,12.5472034",1
08ab98e8-752f-4483-80d2-279cb140be9f,"55.6695422,12.5716884",1
08cc02d7-480b-4547-809f-312b87f920c7,"55.6897699,12.6161195",1
08ed16cd-a146-4c68-82d8-3de7766d50d4,"55.6893576,12.6158635",1
08f699b9-6433-453d-a70f-5754f94c30e5,"55.704902,12.5986043",1
08fa139d-f80d-418f-82c7-6e516f0d67ca,"55.6692241,12.5721591",1
08fea80a-5c71-4e20-bced-b42912506a51,"55.6694951,12.5712486",1
09004be5-9ccc-4146-a2a4-35b2cbe07ff2,"55.669549,12.5716798",1
090287EB-001F-4F7A-88FD-174EEF851223,"55.672889244955932,12.600101241754169",1
090AD89F-FAF3-4193-A4F7-72845F155695,"55.674487810847488,12.52571261557674",1
091947A0-CEF4-4065-B173-C24E6A5D6C4C,"55.684794312821118,12.509651618655029",1
091B8659-4FF6-4F98-9867-D95371FC3791,"55.6850772255141,12.48567334590118",1
0923688F-67EF-4513-9F92-BBBC913742E0,"55.6480173839714,12.547234273989909",1
09239C48-45FC-4C73-A72B-06DEA2521DE6,"55.704849088200362,12.57973137142138",1
0929FA1C-AFF3-49D3-BB21-5518A116A1D4,"55.733105518640969,12.58216582667497",1
0929c2bf-c6c6-470e-b196-f7b03742dc75,"55.6262615,12.6497659",1
092F90D1-6FED-4B52-AA84-09BB60124AF7,"55.6910566428408,12.58486276585514",1
09350604-1c59-4ab6-969a-880d26c5821f,"55.6841897,12.6092236",1
093FA346-7A46-4FF1-B1F2-A719845459F2,"55.6832588070701,12.557793871564591",1
0942D4B3-92C7-40DB-8C2B-95C1EACC7AC3,"55.674326701738707,12.603598680472061",1
094501f7-de0f-468c-afe5-12b6e8e23e66,"55.6727131,12.6010027",1
094a0692-de26-4204-9d25-223c948fd326,"55.6791847,12.5268326",1
0952DC4C-3352-46DB-A973-4FEB45014F58,"55.683362131893823,12.557458712594631",1
0962FFF8-EF33-4B5A-A977-FEDD247B271B,"55.677407298681146,12.600868449466436",1
09679f0d-3ecc-438d-a097-1c28c3ab9d49,"55.6900351,12.6161401",1
0979FA80-E3F3-4FFF-AB9C-5E9C7DCD3C7A,"55.653849693645633,12.50204627496243",1
0987D468-F49D-4480-9F4E-C307A543537B,"55.69040855398,12.586767459299962",1
0988CE80-0202-4692-86DF-052E85938629,"55.685090153609281,12.596032755865171",1
098AAB2D-0589-497C-8A50-00EA964BF579,"55.650989478626492,12.593621847681174",1
098E6243-19B8-4321-B1C9-E7D0A54BDEE9,"55.67377500902478,12.509761618625474",1
09954533-C776-497F-AF44-EC7A12D5FDAD,"55.672338492387922,12.52578251655337",1
099C296E-EDB9-428E-9EF8-E062C1B427B1,"55.690629857815317,12.608118811349639",1
099f53e5-4465-4228-a43b-8d7f5776bb25,"55.6755702,12.5036606",1
09A1BB0D-9881-4639-AA5B-F24AEEF73436,"55.64490350122324,12.5943859328856",1
09A28D6B-B9B2-4B34-BA80-248D2FA935F2,"55.690383423829552,12.59332761120489",1
09A48BE9-8F11-40B8-8DAD-123AC3B053B9,"55.667328411001357,12.566831031497109",1
09AE9723-29BD-426E-9625-6694E20ACAEE,"55.676774450843887,12.54811282796306",1
09B0B3D9-EF46-44C3-884B-3F6531C69789,"55.669566364112441,12.57056401676202",1
09C20CA1-42A4-4FEB-BF9F-8C2D29428179,"55.652243529776023,12.549275661051221",1
09CFF35D-ABC7-4372-ACD5-F2842627D5DA,"55.690430721719359,12.6159350355869",1
09D29C83-AF9C-4311-82FD-F8D829838D13,"55.692725585460273,12.59623298984868",1
09D6B8CD-E220-43C4-AF25-69E5D25E7E30,"55.687215321917535,12.590165367654855",1
09EFB55E-A087-495C-B395-6288A76B3336,"55.66663036858764,12.56545596565968",1
09F9A584-CEE6-4AC9-8C16-E76E767CA99F,"55.653015961922378,12.53861744889295",1
09f59ba3-d8ac-43d4-9866-869035080b0c,"55.6658076,12.5661308",1
0A01DD4B-4130-4FB7-BEF1-EFC7987ECD82,"55.653469941487209,12.52544454302074",1
0A0FD0E7-6840-4F5D-B17D-2D1F0C132C67,"55.629223279427336,12.640308193142872",1
0A10413E-99C5-4CF5-8E43-247A777EF1AA,"55.6757815602171,12.517063400109",1
0A14A4EE-A4B0-4952-A887-5B171DFEB9D1,"55.65994182829332,12.4962361321087",1
0A17A47E-D037-46C9-A5DC-B322AA68ED1D,"55.662234200159631,12.635199019861327",1
0A17E605-B6E4-4850-9BF4-C69D77C9717A,"55.667021156967067,12.566360560303981",1
0A19D119-06DE-4499-A4EE-4E5037A4B09A,"55.659536254227,12.523187649114279",1
0A1FB355-2B31-477D-910C-9B65A9942135,"55.665087362677056,12.565588588365932",1
0A25ECCF-FBBF-422D-858B-0558356B2D23,"55.71254340722512,12.590978532367229",1
0A2D4991-7F7E-4237-9ECC-4C2BFE92DF5A,"55.670682110814646,12.594302263378777",1
0A2E3B03-EC3B-4B9E-856A-33D8A3BCFEBC,"55.644379219799632,12.555725149904619",1
0A2EB4CE-18E2-4BA9-9A36-44F9086E1BBC,"55.628529951954931,12.643710653034621",1
0A2EF701-2B4B-45A9-8BFE-36AE99D0FE3C,"55.682008540608365,12.594301695621144",1
0A343CD1-D8E7-4CB1-BC1C-A6E735AC1960,"55.658189392071563,12.641575255438029",1
0A3BCCBE-AA37-4A75-8B58-323AE36B04E1,"55.686692069749867,12.59323897668019",1
0A3FDFA0-957B-4860-BF58-ED137D1E54A0,"55.691788055107104,12.592223558983472",1
0A424ABD-E316-4AE3-86DE-F3EE2F019E29,"55.70746945109267,12.566413966963239",1
0A49F4D1-0C37-4D6A-B818-2EDC1A3F936C,"55.674269779492924,12.584668917729259",1
0A4FB741-49A2-4BB2-B7FD-7F4FE02CCA2F,"55.674155910446956,12.603769144657324",1
0A50491C-B17E-4F91-A163-869B17F37AF6,"55.69141251594597,12.617010556952961",1
0A578FF8-67A9-446B-9F2B-AB713B27F6CA,"55.707912052529409,12.54455401311014",1
0A5D930B-1C07-4DC3-8BDE-B25CFAA58641,"55.651815759087242,12.63523743395047",1
0A6275CC-EF6A-4BD0-AFB2-07B105DB354F,"55.630798450675073,12.65236571765314",1
0A65E71E-CE5D-4598-907E-E7998160F9A9,"55.665464566329895,12.566242170867429",1
0A687D91-616D-4839-B661-ED7D0F254225,"55.69125829707162,12.61710903259449",1
0A770981-E6EF-4D4F-9E51-3A915B0F2068,"55.6480107223534,12.54730508302397",1
0A8852B0-C1BC-42B8-B574-C23248A1AE31,"55.630545101194457,12.65281160277029",1
0A8D51CB-B067-4C6A-A9F3-895237D7E06F,"55.6242911053929,12.5762690120348",1
0A8EFCBE-F54F-43D2-94B4-990A17A407A3,"55.680479976306742,12.609907793556903",1
0A97E910-54F6-4282-B37E-B15B27432F6E,"55.646231453139976,12.642853350104886",1
0A9DE82C-00EE-43D3-B655-F05B03E2A79A,"55.700840951850893,12.513734141413989",1
0AA5F4F6-2802-4651-85CA-B91D116B66C8,"55.690211076341619,12.595156822365331",1
0AA781F5-185B-41A6-807D-BADF82EAB22F,"55.669644179868911,12.571468995321791",1
0AA83A1A-B358-4BE2-A179-C2C6D6296B85,"55.727140857260018,12.583811245440849",1
0AAC0049-943F-42F3-A59C-C4EDCD8F779E,"55.628586108458343,12.648515327358959",1
0AB6C093-251D-4509-B310-4A1333096E1F,"55.669551352366632,12.57076482328876",1
0ABAE874-3881-4926-A278-DB014E68E0CA,"55.68018598129936,12.506699106555709",1
0ABF6791-38E4-48B5-A20C-7DB3875F78CA,"55.628842669278121,12.604967510979025",1
0ACB32D3-339B-4823-8908-21A2D020C214,"55.674462254488283,12.602259375104856",1
0ACC40A9-956B-43A4-BD5E-6908C0474D4D,"55.632295679581958,12.642681337817571",1
0AD4071B-EF98-40D1-9CBA-5C8DA6C51680,"55.685208023602343,12.595555259944881",1
0AD912E0-22D3-4F0E-A519-EE8DD2335B6B,"56.037827502056992,12.615163251769371",1
0AE16105-585B-45A8-8E89-0FA62CC266A0,"55.663752844609007,12.524074092519029",1
0AEC225A-5379-4190-B898-E1B7216510A2,"55.648059550336257,12.547225756859175",1
0AF1C7E4-CC46-4941-B838-F107920F7197,"55.648812040050395,12.589848921030107",1
0B00D9D6-5B95-4C3D-9E46-C5633E5D1799,"55.686266929894387,12.592886667710349",1
0B0C76F7-705D-4D7D-9FFA-8136C3806DCC,"55.697717226492678,12.533937508329229",1
0B181C18-9AAD-44D1-98AF-482AE8EE63E8,"55.701205675519823,12.51231548831521",1
0B245955-3B6A-48FA-A6B2-EC773B117AFC,"55.671745031192593,12.582633085560596",1
0B27AC52-937A-4584-B771-DC635B98DF5F,"55.669573557162707,12.571679004648869",1
0B287E27-D722-4C38-BFDD-44D7E477F8AF,"55.669206371628412,12.571182664412159",1
0B2B5BC2-BA89-4473-AC9C-A8115BF310C1,"55.669918290487082,12.571094763661478",1
0B2DB727-ED80-403B-909C-AD4FECC07465,"55.679622371766783,12.529496142967529",1
0B33E349-3EA5-4E9D-8F6C-AF7B35D4C71D,"55.645377867448687,12.53695931422785",1
0B3927BD-47AD-4837-AC53-A96401A53058,"55.665237104373112,12.566436513547041",1
0B503F66-B715-4168-8C6C-AF2598B4344F,"55.647419731444792,12.644293146910337",1
0B5D8392-F3BE-4894-9FEB-A10FDAB1ED85,"55.675693640326458,12.518103722226551",1
0B62EA2C-6AD3-4D32-A2CB-CCB914D13543,"55.666987599843637,12.566362667069249",1
0B6E8FC7-7C3B-4342-AED0-50C18BD1D216,"55.669558942185418,12.571548488827068",1
0B721106-CDE6-461F-B95E-122EE3D25DC3,"55.68917243472481,12.537838137112995",1
0B73F364-CEFB-4A1C-B102-FDBF4387228D,"55.708156266966789,12.545200637967438",1
0B77FF8B-55E3-4BD2-9E63-4C39F4F9C2B4,"55.669565216590676,12.570553813398471",1
0B7E37FA-80CC-4974-B779-F2AED422621F,"55.681608938664233,12.559724338364376",1
0B802A28-A608-4CBA-9933-3735854A91F7,"55.673550380729075,12.602335214127979",1
0B995CD6-AF08-4D89-8A97-BB7FCE8F6D30,"55.655220150999405,12.543779108685015",1
0B9BA850-8622-480E-89B8-5447C5113AFF,"55.686682719954888,12.592450624833949",1
0B9EB3E9-A0B7-43F7-9BBE-FE6A48F024E1,"55.616524655698377,12.577016435006071",1
0BA5FF97-388B-4B99-BCCA-66FB233A755C,"55.673489556699693,12.599943475809511",1
0BAA744C-EBE5-4403-9DCD-BE107D5269E3,"55.684610031953149,12.509153703477487",1
0BB3E7A4-8F1E-439C-92C4-0AD225ED5CB8,"55.633745503999627,12.583313056834619",1
0BBDD2AA-1C18-4CFF-9F32-E5918E92C54A,"55.68713257781539,12.572959380710827",1
0BBE7E91-28C1-4638-A073-938389F939BB,"55.683796682928268,12.509255100403371",1
0BBE9FB2-25A1-437D-85EC-BF3E6505BC33,"55.686576967414837,12.592724049312244",1
0BC5A586-26A0-467F-A934-43A6A1FD4F3D,"55.678417235664718,12.60872670450491",1
0BC81983-C3E7-441E-8D0E-51F3E43CA917,"55.643769172072076,12.624342944484786",1
0BCAABF7-434F-468E-8D02-BAB9AA2A958F,"55.678905644289323,12.50933500545316",1
0BCDFA0D-A76B-4201-9E4C-89D4DF649CF6,"55.650113050561792,12.546885534698086",1
0BD0FD6C-A1E3-4CA8-BB8B-072CDFA5078D,"55.669560156413439,12.571541883387816",1
0BD6BE2B-2227-44BD-B75F-4808B4D3754F,"55.669260198217174,12.629478304395411",1
0BF8A6AB-D16F-4E55-917C-76F504C3D468,"55.69714839204309,12.612037178790407",1
0BFE6597-4F0F-46C1-B25F-8FCC34774666,"55.6691954335426,12.57025000099063",1
0C0CA7C9-09F0-4C75-8B2E-4A498BBE1767,"55.681912891713246,12.55891430086381",1
0C0EE94C-88CD-494E-B686-B11EBDBC2E3D,"55.669538226986653,12.5709277921489",1
0C1624F6-DB3D-4BD1-AB52-FAB4BB38872B,"55.652537312774292,12.53961075514961",1
0C2AD0F9-CD3A-4F30-8FE5-59FF24F75E6F,"55.6796283246431,12.59129130638726",1
0C2D9DE3-818B-4CF9-8555-090111E8C04C,"55.630485869771192,12.6529143992452",1
0C2E1A8E-A5AF-413B-8E7C-3B95188D523E,"55.681493246058906,12.559981988644815",1
0C2FB301-8D76-4677-80F6-CF15AE3B38D5,"55.682083236561105,12.559688048421634",1
0C3E2EC2-5E80-47CA-9DCA-1C2D59FEA48D,"55.66962048335693,12.571592388736921",1
0C43BA55-E30E-405D-9697-4355D6A56EDA,"55.671043342793737,12.54617879820494",1
0C4AE583-E82C-4A13-9C98-3A74053CDB76,"55.669546841426481,12.570463435216661",1
0C557B02-99F7-45C8-88DC-4AB31F26C192,"55.652712721599677,12.53991493473842",1
0C59BC9E-B7B5-4959-92DC-3B1C4047D1D5,"55.6750354318836,12.605540490092791",1
0C6F9516-46A7-4BB4-8F74-816BBF8887F8,"55.687127593175283,12.573234487877521",1
0C7744C0-5AD0-4AAE-B957-42FB2CBBEDC8,"55.681441903855969,12.595486510154844",1
0C84F439-8436-4877-B3FD-625415AAD929,"55.646590518977909,12.643608298749886",1
0C8A2B92-B53B-4468-BB36-09DDFD2BD426,"55.669559425243293,12.52405955108566",1
0C8D6125-9D97-4B55-A0B5-383D85314841,"55.655944682448173,12.62893512337223",1
0C8FAA08-DCC9-4EE9-8EEC-6A95A9A20727,"55.673878260436346,12.59981007333087",1
0C965C38-8FDF-4139-9C44-53B10DC2B96E,"55.689281689777253,12.61642417402369",1
0C9F4E7C-00BD-4406-A420-993128419A9C,"55.705517816720942,12.530365132579529",1
0CA44776-DD13-47E7-BC79-FAEBEDAD7491,"55.669062864787065,12.571268833105663",1
0CAC0CC2-33B4-4FE0-97BE-9F8A737FCDB3,"55.6860252070077,12.593550106678711",1
0CB004C3-0382-4C63-9D96-A51B25419069,"55.68436445665791,12.59186214427708",1
0CBE01AB-3316-42AD-B0DC-ABFBC31325FC,"55.6705017465495,12.623881916263343",1
0CC6A005-4E51-44F1-A221-FBAA4DBC8A8E,"55.648787294815861,12.643386624734513",1
0CD4E436-FC61-4A30-BD0F-552D6C8161B9,"55.669671009098948,12.52423842718142",1
0CD6761D-5DB5-4279-9A7D-B79F50743EC7,"55.669310449889487,12.57209025196299",1
0CEB1FB8-F90E-4E4B-8B27-939C8105A5A2,"55.674138652260027,12.58327995717792",1
0CEBF4DD-79E7-4D5E-9677-5AA6BB35A99C,"55.666073126787346,12.566333805707174",1
0CEC9CAF-6849-4C08-992C-4F96029CE8D2,"55.669582922248253,12.57081640861184",1
0CF2E3BD-3F6F-41E8-9544-00D3C6A7B7A3,"55.676348833419077,12.50444124453934",1
0CFB4782-4227-4AD9-B48A-BF740B597CE3,"55.691160973622438,12.52625463419929",1
0CFCEF86-CF74-4B69-B269-610A483587B1,"55.6693120580685,12.571182483818914",1
0CFE2A1D-430F-482D-B2D3-9AC07DD20BBC,"55.669598522498561,12.571761033303821",1
0D0C9267-3BEF-497A-A420-54007ECBF943,"55.672886568274578,12.600093277427346",1
0D139832-BFE9-4C32-A15D-D18690F05218,"55.669487973176047,12.62181622772807",1
0D21B79F-82BC-47BF-A5A9-A811BBDE94B9,"55.668560828518217,12.600333104405678",1
0D2A87D7-EB00-4594-AAD9-1EAEF7FEA742,"55.627159214317956,12.655209392454925",1
0D325461-6392-496A-B9B3-F8FC9DD02F43,"55.64986366227172,12.597184399674569",1
0D35D493-4BC7-4A36-9A6D-14C6CE4E83C1,"55.66469109940855,12.521091056116459",1
0D49A473-1CCC-4217-A7C2-2E074C4581D8,"55.688710364817389,12.49534481545416",1
0D5302E6-8D86-42BF-B55F-73AA6CC1C1BF,"55.683280447769747,12.56297978071953",1
0D5420E2-AD8D-4C0D-A2A3-300BE3FC62E7,"55.675428318213577,12.513843264732319",1
0D5887C6-F1DC-4757-8EF2-15DA895FC08F,"55.709887963589459,12.574283842554799",1
0D6C81E8-F0E1-4417-B821-8105CA0E9176,"55.706465442870773,12.53459574102312",1
0D6CAB50-AFF1-4278-9CD2-AFA411B06019,"55.67531219705387,12.516142331615356",1
0D7846EA-8302-4AF9-A0F4-98BC83F71E45,"55.722007351929136,12.539283910875337",1
0D7FFAD4-99E8-4B70-A7F8-BE39E2CC1B5C,"55.707980923125959,12.519498642116149",1
0D80E9B1-A898-40C5-B086-F63D0251C3A8,"55.690355874160993,12.487755597811081",1
0D8287AC-C272-40FC-A61A-87A93ECDED1F,"55.712757266982493,12.528855177557963",1
0D8F87DF-EA9B-4AC5-B0D1-88F650CBFF49,"55.668910717979728,12.571609527118961",1
0D9441EE-3222-4FAF-A79C-385FB0E71331,"55.669555358936556,12.571646055547312",1
0D9A86F5-BBA4-4651-AA9B-441D3476553F,"55.690630825208487,12.607740673964839",1
0D9BCA8F-0877-448D-95F7-253367CC9EBD,"55.675621157816948,12.51598334447451",1
0DA7D7B9-5D4A-43A4-B15F-2EF3126CE85A,"55.658851904776363,12.585238065012151",1
0DB7608C-1A58-4E20-BCA4-44A0CDCAA2E8,"55.679577973844147,12.59116791902318",1
0DDD72D2-A346-4E08-B105-EB023F24B28E,"55.697647961839749,12.576056309056071",1
0DE70489-B061-499F-870A-1BB0ECFFC0D1,"55.6718098119364,12.55794390452766",1
0DEAED07-4BB5-4D8D-9A79-C1A9C9E18761,"55.69221521461499,12.573940507802979",1
