FID,id,vejkode,vejnavn,park_id,bydel,stativ_type,stativ_placering,stativ_udformning,cykler_retning,antal_pladser,stativ_tilstand,stativ_ejer,stativ_foto,bemaerkning,reg_metode,reg_dato,rettet_dato,budget,projekt,faerdigmelding,projektbeskrivelse,stativ_fjernet,ogc_fid,wkb_geometry
cykelstativ.3651,6240,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,27,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3651,POINT (12.571096605393322 55.68295376769694)
cykelstativ.3652,6239,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,40,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3652,POINT (12.571167122995236 55.68274233292232)
cykelstativ.3653,6238,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,39,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3653,POINT (12.571128299507183 55.68271552465855)
cykelstativ.3654,6237,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,36,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3654,POINT (12.571086366910958 55.68269201829364)
cykelstativ.3655,6236,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,28,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3655,POINT (12.571045422052896 55.68266687746701)
cykelstativ.3656,6235,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,9,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3656,POINT (12.571025171829508 55.68263182100739)
cykelstativ.3657,6230,5220,Nørre Voldgade,0,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,35,Ikke registreret,Offentligt, ,,Digitaliseret manuelt,2017-01-18T09:16:16.137,2018-08-09T11:04:28.195,,,,,2,3657,POINT (12.57111914776485 55.68254045052034)
cykelstativ.3658,6231,5220,Nørre Voldgade,0,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,37,Ikke registreret,Offentligt, ,,Digitaliseret manuelt,2017-01-18T09:16:16.137,2018-08-09T11:04:28.195,,,,,2,3658,POINT (12.571175889551942 55.682558066265216)
cykelstativ.3659,6234,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,52,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3659,POINT (12.571342702189778 55.6826171143375)
cykelstativ.3660,6233,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,47,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3660,POINT (12.571282266668234 55.682596394874565)
cykelstativ.3661,6232,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,47,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-18T09:20:59.13,2018-08-09T11:04:28.195,,,,,2,3661,POINT (12.5712357580668 55.682578802291964)
cykelstativ.3662,6229,5220,Nørre Voldgade,0,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,19,Ikke registreret,Offentligt, ,,Digitaliseret manuelt,2017-01-18T09:16:16.137,2018-08-09T11:04:28.195,,,,,2,3662,POINT (12.571073130243205 55.682515778568636)
cykelstativ.3663,6313,5220,Nørre Voldgade,,Indre By,Andet,På plads,Enkeltsidet,Skråt 45 grader,9,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-24T14:00:11.408,2018-08-09T11:04:28.195,,,,,2,3663,POINT (12.573649458186543 55.68427634937732)
cykelstativ.3664,6312,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,33,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-24T14:00:11.408,2018-08-09T11:04:28.195,,,,,2,3664,POINT (12.573601655214205 55.684262322935936)
cykelstativ.3665,6311,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,42,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-24T14:00:11.408,2018-08-09T11:04:28.195,,,,,2,3665,POINT (12.573546600360524 55.68424360159683)
cykelstativ.3666,6310,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,50,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-24T14:00:11.408,2018-08-09T11:04:28.195,,,,,2,3666,POINT (12.573500869586816 55.6842183005373)
cykelstativ.3667,6309,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,46,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-24T14:00:11.408,2018-08-09T11:04:28.195,,,,,2,3667,POINT (12.573455457971479 55.6841964945964)
cykelstativ.3668,6307,5220,Nørre Voldgade,,Indre By,Andet,På plads,Dobbeltsidet,Skråt 45 grader,30,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,2017-01-24T14:00:11.408,2018-08-09T11:04:28.195,,,,,2,3668,POINT (12.57329718099601 55.68411390229022)
cykelstativ.3670,7126,5228,Odensegade,,Østerbro,Ikke registreret,Ikke registreret,Ikke registreret,Ikke registreret,5,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2017-02-13T12:08:50.971,2018-08-09T11:04:28.195,2013,fase2,,Bedre Cykelparkering,2,3670,POINT (12.578043796217603 55.69947237216588)
cykelstativ.3671,1111,5228,Odensegade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,20,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,0,3671,POINT (12.579233448227985 55.69971086987374)
cykelstativ.3672,1110,5228,Odensegade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,0,3672,POINT (12.579181321344828 55.699770208809575)
cykelstativ.3673,1109,5228,Odensegade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,20,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,0,3673,POINT (12.579065735067374 55.699748310849614)
cykelstativ.3674,1108,5228,Odensegade,0,Østerbro,Model 32,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,0,3674,POINT (12.578664454783565 55.699545703026594)
cykelstativ.3675,1107,5228,Odensegade,0,Østerbro,NO,På gadeareal,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-29T00:00:00,2018-08-09T11:04:28.195,,,,,0,3675,POINT (12.578195946621642 55.69944230636605)
cykelstativ.3676,5746,5228,Odensegade,0,Østerbro,Ikke registreret,Ikke registreret,Ikke registreret,Ikke registreret,0,Ikke registreret,Ikke registreret,,antal pladser ukendt,Digitaliseret manuelt,2015-03-27T13:34:11.175,2018-08-09T11:04:28.195,,,,,0,3676,POINT (12.582085984549812 55.700489867775424)
cykelstativ.3677,1578,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Model 32,På gadeareal,Enkeltsidet,Vinkelret,12,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3677,POINT (12.549806618461142 55.67068709662713)
cykelstativ.3678,4456,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Andet,På plads,Enkeltsidet,Vinkelret,8,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3678,POINT (12.550197471612398 55.667564590380046)
cykelstativ.3679,4459,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Andet,På plads,Dobbeltsidet,Vinkelret,16,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3679,POINT (12.550194646829272 55.667605042909386)
cykelstativ.3680,4458,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Andet,På plads,Dobbeltsidet,Vinkelret,16,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3680,POINT (12.55018650597536 55.66765849547647)
cykelstativ.3681,4455,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Andet,På plads,Enkeltsidet,Vinkelret,8,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3681,POINT (12.550177194526608 55.66777070334525)
cykelstativ.3682,4457,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Andet,På plads,Dobbeltsidet,Vinkelret,16,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3682,POINT (12.550181933627405 55.66771551488304)
cykelstativ.3683,4424,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Model 32,På gadeareal,Enkeltsidet,Vinkelret,4,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3683,POINT (12.549827722678463 55.67031264017754)
cykelstativ.3684,4461,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,NO,På gadeareal,Enkeltsidet,Vinkelret,25,Ikke registreret,Offentligt,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3684,POINT (12.54993339307288 55.66849610657767)
cykelstativ.3685,7382,5240,Oehlenschlægersgade,,Vesterbro-Kongens Enghave,Noli,Ikke registreret,Ikke registreret,Ikke registreret,5,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2017-03-01T14:01:10.035,2018-08-09T11:04:28.195,2013,fase2,,,2,3685,POINT (12.549882739644739 55.66805573621053)
cykelstativ.3686,1729,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Model 32,På gadeareal,Enkeltsidet,Vinkelret,12,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3686,POINT (12.54982748255463 55.67026960131469)
cykelstativ.3687,1579,5240,Oehlenschlægersgade,0,Vesterbro-Kongens Enghave,Model 32,På gadeareal,Enkeltsidet,Vinkelret,12,Ikke registreret,Privat,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3687,POINT (12.549801949386524 55.67060323004179)
cykelstativ.3688,1767,5244,Offenbachsvej,0,Vesterbro-Kongens Enghave,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,3,Ikke registreret,Offentligt,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3688,POINT (12.529784880334722 55.648347027399495)
cykelstativ.3689,4006,5256,Oldermandsvej,0,Bispebjerg,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,3689,POINT (12.53847543827323 55.7071944362182)
cykelstativ.3690,3982,5256,Oldermandsvej,0,Bispebjerg,Model 32,På plads,Enkeltsidet,Vinkelret,7,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,3690,POINT (12.532394442074711 55.70747473807227)
cykelstativ.3692,1244,5268,Ole Jørgensens Gade,0,Nørrebro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-08-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3692,POINT (12.540403943073326 55.700070780495366)
cykelstativ.3693,3140,5270,Ole Maaløes Vej,0,Nørrebro,Andet,På fortovsudvidelse,Enkeltsidet,Vinkelret,12,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,3693,POINT (12.558721056299973 55.69928829360994)
cykelstativ.3694,3141,5270,Ole Maaløes Vej,0,Nørrebro,Andet,På fortovsudvidelse,Enkeltsidet,Vinkelret,16,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,3694,POINT (12.55771972655537 55.69840123780072)
cykelstativ.3695,7581,5276,Ole Suhrs Gade,,Indre By,Noli,På gadeareal,Enkeltsidet,Vinkelret,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2017-10-13T14:59:08.19,2018-08-09T11:04:28.195,2013,fase 3,,,2,3695,POINT (12.572347473596244 55.68921320354761)
cykelstativ.3696,272,5276,Ole Suhrs Gade,0,Indre By,Model 32,På gadeareal,Enkeltsidet,Vinkelret,72,Ikke registreret,Privat,,,Indmålt med GPS,2001-07-23T00:00:00,2018-08-09T11:04:28.195,,,,,2,3696,POINT (12.572301281550425 55.68923484588015)
cykelstativ.3697,7755,5276,Ole Suhrs Gade,,Indre By,Noli,Andet,Enkeltsidet,Skråt 45 grader,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2018-07-06T12:36:40.574,2018-08-09T11:04:28.195,,fase2,,,2,3697,POINT (12.571653053060281 55.68955605388526)
cykelstativ.3698,7603,5276,Ole Suhrs Gade,,Indre By,Noli,På fortovsudvidelse,Dobbeltsidet,Vinkelret,15,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2017-11-29T14:38:54.227,2018-08-09T11:04:28.195,2013,fase2,,,2,3698,POINT (12.570560632162632 55.68992751462908)
cykelstativ.3699,6567,5280,Olfert Fischers Gade,0,Indre By,Ikke registreret,På plads,Enkeltsidet,Ikke registreret,18,Ikke registreret,Offentligt,,2x4+2x5 pladser,Digitaliseret manuelt,2017-02-02T15:30:38.173,2018-08-09T11:04:28.195,,,,,2,3699,POINT (12.584302434198873 55.68795668087351)
cykelstativ.3700,6566,5280,Olfert Fischers Gade,0,Indre By,Ikke registreret,På plads,Enkeltsidet,Ikke registreret,18,Ikke registreret,Offentligt,,2x4+2x5 pladser,Digitaliseret manuelt,2017-02-02T15:30:38.173,2018-08-09T11:04:28.195,,,,,2,3700,POINT (12.584124430506941 55.688008057899445)
cykelstativ.3701,443,5280,Olfert Fischers Gade,0,Indre By,NO,På gadeareal,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-08-04T00:00:00,2018-08-09T11:04:28.195,,,,,2,3701,POINT (12.58804827260651 55.68697186641424)
cykelstativ.3702,2612,5284,Oliebladsgade,0,Amager Øst,NO,På fortov,Enkeltsidet,Vinkelret,10,Ikke registreret,Ikke registreret,,,Digitaliseret manuelt,,2019-08-05T15:11:55.23,,,,,0,3702,POINT (12.604659855028135 55.66087329871151)
cykelstativ.3703,4884,5294,Olof Palmes Gade,0,Indre By,NO,På facade,Enkeltsidet,Skråt 45 grader,24,Ikke registreret,Privat,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3703,POINT (12.582256840380529 55.69269049263821)
cykelstativ.3704,6383,5294,Olof Palmes Gade,0,Indre By,NO,På facade,Enkeltsidet,Skråt 45 grader,19,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-01-26T16:53:06.536,2018-08-09T11:04:28.195,,,,,2,3704,POINT (12.583528156630466 55.69329182634574)
cykelstativ.3705,3736,5296,Olufsvej,0,Østerbro,NO,På gadeareal,Dobbeltsidet,Vinkelret,8,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,3705,POINT (12.575515851010499 55.70045679956782)
cykelstativ.3706,3735,5296,Olufsvej,0,Østerbro,NO,På gadeareal,Dobbeltsidet,Vinkelret,8,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,3706,POINT (12.57596182100859 55.70068155047721)
cykelstativ.3707,3734,5296,Olufsvej,0,Østerbro,NO,På gadeareal,Dobbeltsidet,Vinkelret,8,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,3707,POINT (12.576162484495859 55.70082527293155)
cykelstativ.3708,3733,5296,Olufsvej,0,Østerbro,NO,På gadeareal,Dobbeltsidet,Vinkelret,8,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,3708,POINT (12.576311374615623 55.70089696323735)
cykelstativ.3709,3732,5296,Olufsvej,0,Østerbro,NO,På gadeareal,Dobbeltsidet,Vinkelret,8,Ikke registreret,Privat,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,3709,POINT (12.576357478392525 55.70086295903385)
cykelstativ.3710,7352,5318,Orlogsværftvej,0,Indre By,Ikke registreret,På plads,Dobbeltsidet,Vinkelret,60,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,3710,POINT (12.600946489330052 55.68283533439825)
cykelstativ.3711,446,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-08-03T00:00:00,2018-08-09T11:04:28.195,,,,,0,3711,POINT (12.587270452610525 55.69168071687286)
cykelstativ.3712,4820,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,3712,POINT (12.588067965078352 55.691976217041905)
cykelstativ.3713,4202,5320,Oslo Plads,0,Indre By,Andet,På fortovsudvidelse,Dobbeltsidet,Vinkelret,25,Ikke registreret,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,0,3713,POINT (12.587750242690328 55.69213439190843)
cykelstativ.3714,1096,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,25,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3714,POINT (12.587814171292454 55.69210246666623)
cykelstativ.3715,1090,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3715,POINT (12.588242158710644 55.69187418883809)
cykelstativ.3716,4806,5320,Oslo Plads,0,Indre By,NO,På fortov,Dobbeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3716,POINT (12.586691049118718 55.69203202328535)
cykelstativ.3717,4808,5320,Oslo Plads,0,Indre By,NO,På fortov,Dobbeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3717,POINT (12.586642143921583 55.69206556725848)
cykelstativ.3718,4809,5320,Oslo Plads,0,Indre By,NO,På fortov,Dobbeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3718,POINT (12.586450835075777 55.69215394053507)
cykelstativ.3720,1093,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3720,POINT (12.588008044626651 55.692003048682025)
cykelstativ.3721,1092,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3721,POINT (12.58812357087773 55.691937618244474)
cykelstativ.3722,1091,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3722,POINT (12.588179853239751 55.691906048616744)
cykelstativ.3723,4810,5320,Oslo Plads,0,Indre By,NO,På fortov,Dobbeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3723,POINT (12.58638233308995 55.692188848556874)
cykelstativ.3724,1024,5320,Oslo Plads,0,Indre By,NO,På fortov,Dobbeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3724,POINT (12.586321961765467 55.69222310619246)
cykelstativ.3725,8389,5320,Oslo Plads,,Indre By,Ladcykel,På plads,Enkeltsidet,Vinkelret,2,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2025-01-09T13:48:52.658,,,,,,2,3725,POINT (12.586099134640273 55.69275635734227)
cykelstativ.3726,4807,5320,Oslo Plads,0,Indre By,NO,På fortov,Dobbeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3726,POINT (12.58684228438564 55.69195280153072)
cykelstativ.3727,4805,5320,Oslo Plads,0,Indre By,NO,På fortov,Dobbeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,3727,POINT (12.586764971227039 55.691995435201164)
cykelstativ.3728,1094,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,30,Ikke registreret,Offentligt,,,Digitaliseret manuelt,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3728,POINT (12.587942097276091 55.6920352086165)
cykelstativ.3729,1095,5320,Oslo Plads,0,Indre By,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,25,Ikke registreret,Offentligt,,,Indmålt med GPS,2001-07-21T00:00:00,2018-08-09T11:04:28.195,,,,,2,3729,POINT (12.587871113996632 55.69207262126095)
cykelstativ.3730,1640,5330,Otto Krabbes Plads,0,Vesterbro-Kongens Enghave,NO,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3730,POINT (12.553001245964866 55.669881531177744)
cykelstativ.3731,1641,5330,Otto Krabbes Plads,0,Vesterbro-Kongens Enghave,NO,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3731,POINT (12.553107093886668 55.66987964687256)
cykelstativ.3732,1642,5330,Otto Krabbes Plads,0,Vesterbro-Kongens Enghave,NO,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3732,POINT (12.553185207505177 55.66989207661616)
cykelstativ.3733,1581,5330,Otto Krabbes Plads,0,Vesterbro-Kongens Enghave,NO,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3733,POINT (12.55295914045897 55.67044397167055)
cykelstativ.3734,1582,5330,Otto Krabbes Plads,0,Vesterbro-Kongens Enghave,NO,På plads,Enkeltsidet,Vinkelret,10,Ikke registreret,Offentligt,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,3734,POINT (12.553041055142904 55.670450293666555)
cykelstativ.3735,7419,5332,Otto Mallings Gade,,,Noli,På gadeareal,Enkeltsidet,Vinkelret,5,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-04-03T12:32:54.576,2018-08-09T11:04:28.195,,,,,2,3735,POINT (12.568848719338742 55.71239304341215)
cykelstativ.3736,7418,5332,Otto Mallings Gade,,,Noli,På fortovsudvidelse,Dobbeltsidet,Vinkelret,10,Ikke registreret,Privat,,,Digitaliseret manuelt,2017-04-03T12:32:54.576,2018-08-09T11:04:28.195,,,,,2,3736,POINT (12.567265671332093 55.71227387606125)
cykelstativ.3737,182,5336,Otto Mønsteds Gade,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,2,Ikke registreret,Privat, ,,Ikke registreret,2001-07-30T00:00:00,2018-08-09T11:04:28.195,,,,,2,3737,POINT (12.572536768291918 55.67104845963366)
cykelstativ.3738,199,5336,Otto Mønsteds Gade,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Skråt 45 grader,3,Ikke registreret,Privat, ,,Ikke registreret,2001-07-30T00:00:00,2018-08-09T11:04:28.195,,,,,2,3738,POINT (12.573379369509494 55.670624627719654)
cykelstativ.3739,6525,5336,Otto Mønsteds Gade,0,Indre By,Andet,Tæt på facade,Enkeltsidet,Ikke registreret,21,Ikke registreret,Privat, ,,Ikke registreret,2017-02-02T13:41:07.609,2018-08-09T11:04:28.195,,,,,2,3739,POINT (12.572891232494678 55.671091663965136)
